越,1,1,7,エツ,こ-す こ-える,12,走部,走 (そうにょう),引越し 越え 越し 引っ越し 越える 引越 年越し 越冬 優越 追い越し 勝ち越し 越す 持ち越し 引っ越す 見越し 繰越 越境 山越え 峠越え 窓越し 負け越し 夏越 山越 買い越し 名越 乗越 売り越し 繰り越し 肩越し のど越し 冬越し 越年 飛越 繰越し 越せる 飛び越し 乗り越し 夏越し 羽越 加越 貸越 越権 引越す 頭越し 寄越す 過越 日越 年越 壁越し 左越え 一越 中越え 川越し 鏡越し 右越え 布越し 夏越祭 過ぎ越し 激越 越波 引っ越せる 持越 山越し 乗越し 見越 越訴 越河 引っ越 川越え 借越 越し方 申し越し 取越 夏越祭り 越相 米越 越度 越えれる 越屋根 物越し 越日 訪越 取り越し 取越し 越えん 月越し 越軍,引越 越冬 優越 優越感 繰越 上信越 越境 夏越 山越 名越 乗越 越年 飛越 繰越金 羽越 加越 貸越 越権 過越 日越 年越 一越 夏越祭 激越 越波 持越 見越 越訴 越河 借越 取越 越相 米越 越度 越屋根 越日 訪越 越軍,引越し 越え 越し 引っ越し 越える 引越 年越し 越冬 優越 追い越し 勝ち越し 越す 持ち越し 引っ越す 見越し 越境 山越え 窓越し 負け越し 夏越 山越 買い越し 名越 乗越 売り越し のど越し 冬越し 越年 飛越 越せる 飛び越し 乗り越し 夏越し 羽越 加越 貸越 越権 引越す 頭越し 寄越す 過越 日越 年越 左越え 一越 中越え 川越し 鏡越し 右越え 布越し 夏越祭 過ぎ越し 激越 越波 引っ越せる 持越 山越し 乗越し 見越 越河 引っ越 川越え 借越 越し方 申し越し 取越 夏越祭り 越相 米越 越度 越えれる 越屋根 物越し 越日 訪越 取り越し 取越し 越えん 月越し 越軍 引越 越冬 優越 優越感 上信越 越境 夏越 山越 名越 乗越 越年 飛越 羽越 加越 貸越 越権 過越 日越 年越 一越 夏越祭 激越 越波 持越 見越 越河 借越 取越 越相 米越 越度 越屋根 越日 訪越 越軍
趋,1,0,0,スウ,,0,走部,走 (そうにょう),,,
趌,1,0,0,キツ キチ ケツ ケチ,,0,走部,走 (そうにょう),,,
趍,1,0,0,チ ジ シュ,,0,走部,走 (そうにょう),,,
趎,1,0,0,チュ ジュ シュ チュウ シュウ,,0,走部,走 (そうにょう),,,
趏,1,0,0,カツ ガツ ガチ ケチ ゲチ,,0,走部,走 (そうにょう),,,
趐,1,0,0,ケツ ケチ,,0,走部,走 (そうにょう),,,
趑,1,0,0,シ,,0,走部,走 (そうにょう),,,
趒,1,0,0,チョウ ジョウ,,0,走部,走 (そうにょう),,,
趓,1,0,0,,,0,走部,走 (そうにょう),,,
趔,1,0,0,レツ レチ,,0,走部,走 (そうにょう),,,
趕,1,4,0,カン,,0,走部,走 (そうにょう),,,
趖,1,0,0,サ,,0,走部,走 (そうにょう),,,
趗,1,0,0,ショク ソク,,0,走部,走 (そうにょう),,,
趘,1,0,0,ケキ ギャク,,0,走部,走 (そうにょう),,,
趙,1,2,12,チョウ ジョウ キョウ,,14,走部,走 (そうにょう),趙軍,趙軍,趙軍 趙軍
趚,1,0,0,ソク,,0,走部,走 (そうにょう),,,
趛,1,0,0,ギン ゴン,,0,走部,走 (そうにょう),,,
趜,1,0,0,キュウ グ キク,,0,走部,走 (そうにょう),,,
趝,1,0,0,ケン,,0,走部,走 (そうにょう),,,
趞,1,0,0,シャク サク セキ ジャク,,0,走部,走 (そうにょう),,,
趟,1,0,0,トウ チョウ ジョウ,,0,走部,走 (そうにょう),,,
