U+2F9F7	𩈚	3	0	0			17	175			𩈚							𩈚														
U+2F9F8	䩮	3	0	0			17	176										䩮														
U+2F9F9	䩶	3	0	0			19	176			䩶							䩶														
U+2F9FA	韠	3	0	0			21	177										韠														
U+2F9FB	𩐊	3	0	0			20	178			齏							𩐊														
U+2F9FC	䪲	3	0	0			12	180										䪲														
U+2F9FD	𩒖	3	0	0			13	180			𩒖							𩒖														
U+2F9FE	頋	3	0	0			13	180			頋							頋														
U+2F9FF	頋	3	0	0			14	180			顧							頋														
U+2FA00	頩	3	0	0			17	180			頩							頩														
U+2FA01	𩖶	3	0	0			14	181			𩖶							𩖶														
U+2FA02	飢	3	0	0			10	183			𩚬							飢														
U+2FA03	䬳	3	0	0			13	183			粄							䬳														
U+2FA04	餩	3	0	0			16	183			餩							餩														
U+2FA05	馧	3	0	0			18	185			蒕馧							馧														
U+2FA06	駂	3	0	0			14	186			駂							駂														
U+2FA07	駾	3	0	0			17	186			駾							駾														
U+2FA08	䯎	3	0	0			14	187			骭							䯎														
U+2FA09	𩬰	3	0	0			16	189										𩬰														
U+2FA0A	鬒	3	0	0			20	189			鬒							鬒														
U+2FA0B	鱀	3	0	0			22	194			鱀							鱀														
U+2FA0C	鳽	3	0	0			17	195			鳽							鳽														
U+2FA0D	䳎	3	0	0			17	195			䳔							䳎														
U+2FA0E	䳭	3	0	0			18	195			鶺							䳭														
U+2FA0F	鵧	3	0	0			19	195			鵧							鵧														
U+2FA10	𪃎	3	0	0			20	195			𪃎							𪃎														
U+2FA11	䳸	3	0	0			22	195			䳸							䳸														
U+2FA12	𪄅	3	0	0			21	195			𪄅							𪄅														
U+2FA13	𪈎	3	0	0			27	195										𪈎														
U+2FA14	𪊑	3	0	0			17	197			麉							𪊑														
U+2FA15	麻	3	0	0			11	199			麻							麻														
U+2FA16	䵖	3	0	0			21	201										䵖														
U+2FA17	黹	3	0	0			13	203			黹							黹														
U+2FA18	黾	3	0	0			8	204			龜黽							黾														
U+2FA19	鼅	3	0	0			21	204			鼅							鼅														
U+2FA1A	鼏	3	0	0			15	205										鼏														
U+2FA1B	鼖	3	0	0			19	206			鼖							鼖														
U+2FA1C	鼻	3	0	0			14	208			鼻							鼻														
U+2FA1D	𪘀	3	0	0			23	210			𪘀							𪘀														
