U+7C45,籅,1,4,0,ヨ,,19,117,竹 (たけかんむり),𥫗與,,,
U+7C46,籆,1,0,0,ワク,,19,117,竹 (たけかんむり),𥫗蒦,,,
U+7C47,籇,1,0,0,コウ ゴウ,,20,117,竹 (たけかんむり),𥫗豪,,,
U+7C48,籈,1,0,0,シン ケン セン,,19,117,竹 (たけかんむり),𥫗甄 𥫗垔一𠄌㇈丶,,,
U+7C49,籉,1,0,0,タイ ダイ,,20,117,竹 (たけかんむり),𥫗臺,,,
U+7C4A,籊,1,4,0,テキ チャク,,20,117,竹 (たけかんむり),𥫗翟,,,
U+7C4B,籋,1,0,0,ジョウ ジュウ ビ ミ ベイ メイ ニュウ ニョウ,,20,117,竹 (たけかんむり),𥫗爾,,,
U+7C4C,籌,1,2,12,チュウ ジュ トウ ドウ,はかりごと かずとり,20,117,竹 (たけかんむり),𥫗壽,,,
U+7C4D,籍,1,1,8,セキ,,20,117,竹 (たけかんむり),𥫗耤,書籍 国籍 移籍 在籍 戸籍 本籍 入籍 除籍 転籍 地籍 船籍 漢籍 学籍 典籍 鬼籍 僧籍 臣籍 皇籍 版籍 党籍 軍籍 医籍 離籍 復籍 古籍 史籍 原籍 分籍 経籍 就籍 無籍 兵籍 置籍 年籍 名籍,書籍 国籍 移籍 在籍 戸籍 本籍 多国籍 入籍 無国籍 本籍地 外国籍 国籍法 書籍化 除籍 転籍 地籍 移籍金 戸籍上 船籍 漢籍 学籍 戸籍法 移籍後 典籍 鬼籍 朝鮮籍 在籍者 僧籍 臣籍 皇籍 版籍 党籍 軍籍 医籍 離籍 復籍 古籍 史籍 入籍日 原籍 分籍 経籍 就籍 除籍簿 戸籍課 無籍 転籍届 兵籍 船籍港 置籍 年籍 転籍者 名籍 移籍料,書籍 国籍 移籍 在籍 戸籍 本籍 入籍 除籍 転籍 地籍 船籍 漢籍 学籍 典籍 鬼籍 僧籍 臣籍 皇籍 版籍 党籍 軍籍 医籍 離籍 復籍 古籍 史籍 原籍 分籍 経籍 就籍 無籍 兵籍 置籍 年籍 名籍 多国籍 無国籍 本籍地 外国籍 国籍法 書籍化 移籍金 戸籍上 戸籍法 移籍後 朝鮮籍 在籍者 入籍日 戸籍課 転籍届 船籍港 転籍者 移籍料
U+7C4E,籎,1,0,0,,,20,117,竹 (たけかんむり),𥫗疑,,,
U+7C4F,籏,1,2,12,,はた ばた,20,117,竹 (たけかんむり),𥫗旗,,,
U+7C50,籐,1,2,12,トウ ドウ,とう,21,117,竹 (たけかんむり),𥫗滕,,籐椅子 籐製品,籐椅子 籐製品
U+7C51,籑,1,4,0,セン,,21,117,竹 (たけかんむり),𥬥𡘳 𮅕良,,,
U+7C52,籒,1,0,0,チュウ ジュ,,21,117,竹 (たけかんむり),𥫗㩅,,,
U+7C53,籓,1,0,0,ハン ホン,,21,117,竹 (たけかんむり),𥫗潘,,,
U+7C54,籔,1,2,12,ソウ ス シュ,,21,117,竹 (たけかんむり),𥫗數,,,
U+7C55,籕,1,0,0,リュウ,,20,117,竹 (たけかんむり),𥫗榴,,,
U+7C56,籖,1,2,12,セン,くじ,21,117,竹 (たけかんむり),𥫗韯,,,
U+7C57,籗,1,4,0,タク,,22,117,竹 (たけかんむり),𥫗霍,,,
U+7C58,籘,1,2,12,トウ,,22,117,竹 (たけかんむり),𥫗縢,,,
U+7C59,籙,1,3,0,ロク リョク,,22,117,竹 (たけかんむり),𥫗録 𥫗錄,,,
U+7C5A,籚,1,0,0,ロ,,22,117,竹 (たけかんむり),𥫗盧,,,
U+7C5B,籛,1,0,0,セン サン,,22,117,竹 (たけかんむり),𥫗錢,,,
U+7C5C,籜,1,0,0,タク,,22,117,竹 (たけかんむり),𥫗擇,,,
U+7C5D,籝,1,0,0,エイ ヨウ,,22,117,竹 (たけかんむり),𥫗嬴,,,
U+7C5E,籞,1,4,0,ギョ ゴ,,23,117,竹 (たけかんむり),𥫗禦 篽示,,,
U+7C5F,籟,1,2,12,ライ,ふえ,22,117,竹 (たけかんむり),𥫗賴,松籟 天籟,松籟 天籟,松籟 天籟
U+7C60,籠,1,2,10,ロウ,かご こ-もる,22,117,竹 (たけかんむり),𥫗龍,灯籠 旅籠 籠城 印籠 小籠 妻籠 籠り 籠もり 鳥籠 籠もる 籠る 旅籠屋 参籠 籠手 花籠 蒸籠 引き籠もり 籠絡 虫籠 竹籠 葛籠 籠の鳥 籠中 籠目 籠山 魚籠 薬籠 神籠 籠釣瓶 揺り籠 冬籠 籠球 塗籠 尾籠 蛇籠 巣籠 立て籠もり 手籠 大籠 籠める 山籠 旅籠町 山籠り 冬籠り 揺籠 身籠る 籠入り 目籠 籠居 前籠 籠松明 手籠め 食籠 蛍籠,灯籠 旅籠 籠城 印籠 小籠 妻籠 鳥籠 旅籠屋 参籠 籠手 花籠 蒸籠 籠絡 虫籠 竹籠 葛籠 籠中 籠目 籠山 魚籠 薬籠 神籠 籠釣瓶 冬籠 神籠石 籠球 塗籠 尾籠 蛇籠 巣籠 手籠 大籠 山籠 旅籠町 揺籠 目籠 籠居 前籠 果物籠 籠松明 食籠 蛍籠,灯籠 旅籠 籠城 印籠 小籠 妻籠 籠り 籠もり 鳥籠 籠もる 籠る 旅籠屋 参籠 籠手 花籠 蒸籠 引き籠もり 籠絡 虫籠 竹籠 籠の鳥 籠中 籠目 籠山 魚籠 薬籠 神籠 籠釣瓶 揺り籠 冬籠 籠球 塗籠 尾籠 蛇籠 巣籠 立て籠もり 手籠 大籠 籠める 山籠 旅籠町 山籠り 冬籠り 揺籠 身籠る 籠入り 目籠 籠居 前籠 籠松明 手籠め 食籠 蛍籠 神籠石 果物籠
U+7C61,籡,1,4,0,,しんし,22,117,竹 (たけかんむり),𥫗撿,,,
U+7C62,籢,1,0,0,レン,くしげ,23,117,竹 (たけかんむり),𥫗斂,,,
U+7C63,籣,1,0,0,ラン,,23,117,竹 (たけかんむり),𮅘柬 𥫗闌,,,
U+7C64,籤,1,2,12,セン,くじ,23,117,竹 (たけかんむり),𥫗韱,神籤 御神籤 御籤 籤運 籤引き 抽籤 富籤 お御籤 当籤 宝籤 お神籤,神籤 御神籤 御籤 籤運 抽籤 富籤 当籤 宝籤,神籤 御神籤 御籤 籤運 籤引き 抽籤 富籤 お御籤 当籤 宝籤 お神籤
U+7C65,籥,1,2,12,ヤク,ふえ,23,117,竹 (たけかんむり),𥫗龠,,,
U+7C66,籦,1,0,0,ショウ シュ,,23,117,竹 (たけかんむり),𥫗鍾,,,
U+7C67,籧,1,0,0,キョ ゴ コ,,22,117,竹 (たけかんむり),𥫗遽,,,
U+7C68,籨,1,0,0,,,23,117,竹 (たけかんむり),𥫗歛,,,
U+7C69,籩,1,4,0,ヘン,たかつき,24,117,竹 (たけかんむり),𥫗邊,,,
U+7C6A,籪,1,0,0,タン,,24,117,竹 (たけかんむり),𥫗斷 𥫗㡭斤,,,
U+7C6B,籫,1,0,0,サン,,25,117,竹 (たけかんむり),𥳱貝 𥫗贊,,,
U+7C6C,籬,1,2,12,リ,かき まがき,24,117,竹 (たけかんむり),𥫗離,神籬,神籬,神籬
U+7C6D,籭,1,3,0,サイ シ セ,ふるい,25,117,竹 (たけかんむり),𥫗麗,,,
U+7C6E,籮,1,4,0,ラ,み したみ,25,117,竹 (たけかんむり),𥫗羅,,,
U+7C6F,籯,1,4,0,エイ ヨウ,,26,117,竹 (たけかんむり),𥫗贏,,,
U+7C70,籰,1,4,0,ワク ヨク イキ,,26,117,竹 (たけかんむり),𥫗矍 𬖇又,,,
U+7C71,籱,1,0,0,タク チョク カク,,30,117,竹 (たけかんむり),𥫗靃,,,
U+7C72,籲,1,0,0,ユ ヤク,,32,117,竹 (たけかんむり),𥫗龥,,,
U+7C73,米,1,1,2,ベイ マイ,こめ,6,118,米 (こめ),⺌𠆣 亅丷𠆣 ⺌一八 亅䒑八,日米 新米 白米 もち米 米中 米ぬか 黒米 米朝 米ソ 米紙 親米 赤米 うるち米 米どころ 米人 米米 米びつ 米こうじ 古米 米作 米ロ 米日 立米 米語 小米 朝米 米食 米麦 生米 米ヌカ モチ米 外米 米西 くず米 米とぎ 回米 米つき ヤミ米 上米 ラ米 クズ米 切米 分米 地米 米なす 帰米 米つぶ 米虫,日米 新米 白米 米国人 米中 黒米 米朝 米紙 親米 赤米 米人 米米 古米 米作 米日 立米 米語 小米 朝米 米食 米麦 生米 日本米 外米 米西 早場米 回米 上米 切米 中国米 分米 地米 古古米 帰米 米虫 米国風 外国米,日米 白米 もち米 米中 米ぬか 米ソ 赤米 うるち米 米どころ 米人 米びつ 米こうじ 米ロ 米日 立米 小米 生米 米ヌカ モチ米 くず米 米とぎ 米つき ヤミ米 上米 ラ米 クズ米 米なす 米つぶ 米虫 日本米
U+7C74,籴,1,0,0,テキ ジャク ソウ ゾウ,かいよね,8,10 118,米 (こめ),入米,,,
U+7C75,籵,1,2,12,ハン デカメートル,,8,118,米 (こめへん),米十,,,
U+7C76,籶,1,0,0,,,8,118,米 (こめへん),米几,,,
U+7C77,籷,1,0,0,タク チャク,,9,118,米 (こめへん),米乇,,,
U+7C78,籸,1,0,0,シン,,9,118,米 (こめへん),米卂,,,
U+7C79,籹,1,3,0,ジョ ニョ,,9,118,米 (こめへん),米女,,,
U+7C7A,籺,1,0,0,ケツ ゲチ コツ ゴチ,,9,118,米 (こめへん),米乞,,,
U+7C7B,类,1,0,0,ルイ,,9,36 118,米 (こめ),米大 𥸪一,,,
U+7C7C,籼,1,0,0,セン,,9,118,米 (こめへん),米山,,,
U+7C7D,籽,1,0,0,シ,,9,118,米 (こめへん),米子,,,
U+7C7E,籾,1,1,11,,もみ,9,118,米 (こめへん),米刃 米刄,籾殻 種籾 籾摺り 実籾 籾米 籾摺 籾数,籾殻 種籾 実籾 籾米 籾摺 籾数,籾殻 種籾 実籾 籾米 籾数
U+7C7F,籿,1,0,0,デシメートル,,9,118,米 (こめへん),米寸,,,
U+7C80,粀,1,0,0,デカメートル,,9,118,米 (こめへん),米丈,,,
U+7C81,粁,1,1,11,キロメートル,,9,118,米 (こめへん),米千,,,
U+7C82,粂,1,1,11,,くめ,9,118,米 (こめ),久米,,,
U+7C83,粃,1,2,12,ヒ,しいな,10,118,米 (こめへん),米比,,,
U+7C84,粄,1,0,0,ハン,,10,118,米 (こめへん),米反,,,
U+7C85,粅,1,0,0,ブツ モチ,,10,118,米 (こめへん),米勿,,,
U+7C86,粆,1,0,0,サ シャ ショウ,,10,118,米 (こめへん),米少,,,
U+7C87,粇,1,0,0,コウ,ぬか,10,118,米 (こめへん),米亢,,,
U+7C88,粈,1,0,0,ジュウ ニュ,,10,118,米 (こめへん),米丑,,,
U+7C89,粉,1,1,5,フン,こ こな,10,118,米 (こめへん),米分,花粉 粉末 米粉 製粉 きな粉 受粉 粉体 粉じん 火の粉 粉雪 でん粉 金粉 白粉 鉄粉 魚粉 粉状 打ち粉 地粉 粉引 粉薬 黄粉 かたくり粉 粉茶 粉引き 黄な粉 粉屋 銀粉 粉物 粉炭 木粉 もち粉 粉ふき 切粉 石粉 くず粉 粉食 わらび粉 麦粉 粉質 粉ひき 切り粉 粉まみれ 色粉 白粉花 新粉 ふくらし粉 粉本 果粉 カタクリ粉 肉粉 さらし粉 粉ふるい 打粉 粉粉 精粉 銅粉 炭粉 血粉 粉米 粉おしろい 竹粉 火粉 粉青 つなぎ粉 との粉 取り粉 手粉 粉気,花粉 粉末 小麦粉 米粉 製粉 受粉 粉体 粉雪 強力粉 金粉 白粉 鉄粉 魚粉 粉状 地粉 白玉粉 粉引 粉薬 黄粉 粉茶 粉屋 銀粉 粉物 粉炭 中力粉 木粉 切粉 石粉 粉食 麦粉 天花粉 粉質 花粉管 色粉 白粉花 新粉 粉本 果粉 肉粉 打粉 粉粉 精粉 銅粉 炭粉 血粉 粉米 竹粉 火粉 粉青 手粉 粉気,花粉 粉末 米粉 きな粉 受粉 粉体 粉じん 火の粉 粉雪 でん粉 金粉 白粉 鉄粉 魚粉 打ち粉 地粉 粉引 粉薬 黄粉 かたくり粉 粉茶 粉引き 黄な粉 粉屋 銀粉 粉物 粉炭 木粉 もち粉 粉ふき 切粉 石粉 くず粉 粉食 わらび粉 麦粉 粉ひき 切り粉 粉まみれ 色粉 白粉花 新粉 ふくらし粉 粉本 果粉 カタクリ粉 肉粉 さらし粉 粉ふるい 打粉 炭粉 血粉 粉米 粉おしろい 竹粉 火粉 粉青 つなぎ粉 との粉 取り粉 手粉 粉気 小麦粉 強力粉 白玉粉 中力粉 天花粉 花粉管
U+7C8A,粊,1,0,0,ヒ,,10,118,米 (こめ),比米,,,
U+7C8B,粋,1,1,8,スイ,いき,10,118,米 (こめへん),米卆,純粋 抜粋 生粋 小粋 無粋 国粋 粋人 不粋 生っ粋 精粋 粋狂 粋筋 文粋,純粋 抜粋 生粋 小粋 無粋 国粋 粋人 不粋 精粋 粋狂 粋筋 文粋,純粋 抜粋 生粋 小粋 無粋 国粋 粋人 不粋 生っ粋 精粋 粋狂 粋筋 文粋
U+7C8C,粌,1,0,0,ヘクトメートル,,10,118,米 (こめへん),𥸲丨 米引,,,
U+7C8D,粍,1,1,11,ミリ ミリメートル,,10,118,米 (こめへん),米毛,,,
U+7C8E,粎,1,0,0,メートル,,10,118,米 (こめへん),米尺,,,
U+7C8F,粏,1,3,0,タ ダ,ぬかみそ,10,118,米 (こめへん),米太,,,
U+7C90,粐,1,2,12,,ぬか,10,118,米 (こめへん),米户 米戸,,,
U+7C91,粑,1,0,0,,,10,118,米 (こめへん),米巴,,,
U+7C92,粒,1,1,7,リュウ,つぶ,11,118,米 (こめへん),米立,粒子 大粒 小粒 粒状 米粒 粒径 雨粒 粒度 細粒 粒あん 造粒 粒剤 砂粒 豆粒 微粒 粒ぞろい 粒入り ご飯粒 粒界 根粒 粉粒 飯粒 全粒 団粒 中粒 穀粒 粒粒 粒より 粒うに 粒数 果粒 脱粒 整粒 粒形 粒選り 雲粒 短粒 ごはん粒 長粒 粒食 麦粒 黒粒 小豆粒 単粒 散粒 コメ粒 粒立つ,粒子 大粒 微粒子 小粒 素粒子 粒状 米粒 粒径 全粒粉 雨粒 粒度 粒子線 細粒 造粒 粒剤 砂粒 豆粒 微粒 重粒子 粒界 根粒 粉粒 飯粒 全粒 団粒 中粒 穀粒 粒粒 反粒子 粒数 果粒 脱粒 一粒種 整粒 粒形 長粒種 雲粒 粒状性 短粒 長粒 粒食 麦粒 黒粒 長粒米 中粒種 小豆粒 単粒 散粒,粒子 大粒 小粒 粒状 米粒 粒径 雨粒 粒度 細粒 粒あん 造粒 砂粒 豆粒 粒ぞろい 粒入り ご飯粒 粒界 根粒 粉粒 飯粒 全粒 団粒 中粒 穀粒 粒より 粒うに 粒数 果粒 整粒 粒形 粒選り 雲粒 短粒 ごはん粒 長粒 粒食 麦粒 黒粒 小豆粒 単粒 散粒 コメ粒 粒立つ 素粒子 全粒粉 粒子線 重粒子 反粒子 一粒種 長粒種 粒状性 長粒米 中粒種
U+7C93,粓,1,0,0,カン,,11,118,米 (こめへん),米甘,,,
U+7C94,粔,1,3,0,キョ ゴ,,10,118,米 (こめへん),米巨 䉺コ,,,
U+7C95,粕,1,1,11,ハク ヒャク,かす,11,118,米 (こめへん),米白,酒粕 粕漬け 粕漬 油粕 粕汁 粕取り 豆粕 粕取 糟粕 絞り粕 粕毛,酒粕 粕漬 油粕 粕汁 豆粕 粕取 糟粕 粕毛 醤油粕,酒粕 粕漬け 粕漬 油粕 粕汁 粕取り 豆粕 粕取 絞り粕 粕毛
U+7C96,粖,1,0,0,バツ マチ ベツ メチ,,11,118,米 (こめへん),米末,,,
U+7C97,粗,1,1,8,ソ,あら-い,11,118,米 (こめへん),米且,粗末 お粗末 粗大 粗い 粗品 粗悪 粗しょう 粗雑 粗暴 粗相 粗食 粗野 粗利 粗筋 粗糖 粗熱 粗製 粗塩 粗鋼 粗面 粗探し 粗粒 粗方 粗目 粗びき 粗削り 粗放 粗茶 粗略 粗密 粗動 御粗末 粗衣 精粗 粗布 粗皮 粗油 粗酒 粗銅 粗飯 粗彫り 粗壁,粗末 粗大 粗品 粗悪 粗雑 粗暴 粗相 粗食 粗野 粗利益 粗利 粗筋 粗糖 粗熱 粗製 粗塩 粗鋼 粗面 粗粒 粗方 粗目 粗放 粗利率 粗茶 粗略 粗密 粗動 粗暴犯 御粗末 粗衣 精粗 粗布 粗皮 粗収入 粗面岩 粗油 粗酒 粗銅 粗飯 粗壁,粗末 お粗末 粗大 粗い 粗品 粗悪 粗しょう 粗雑 粗暴 粗相 粗食 粗野 粗利 粗筋 粗糖 粗熱 粗製 粗塩 粗鋼 粗面 粗探し 粗粒 粗方 粗目 粗びき 粗放 粗茶 粗略 粗密 粗動 御粗末 粗衣 精粗 粗布 粗皮 粗油 粗酒 粗銅 粗飯 粗壁 粗利益 粗利率 粗暴犯 粗収入 粗面岩
U+7C98,粘,1,1,8,ネン,ねば-る,11,118,米 (こめへん),米占,粘着 粘土 粘膜 粘り 粘度 粘液 粘る 粘性 粘り強い 増粘 粘り気 粘っこい 粘り勝ち 粘れる 粘質 粘い 粘強い 粘り腰 粘投 粘りけ 粘結 粘つく 粘着く 粘体,粘着 粘土 粘膜 粘度 粘液 粘性 増粘 粘着質 粘着力 粘着剤 粘着性 紙粘土 粘土質 胃粘膜 粘弾性 粘土層 粘土板 粘質 粘板岩 粘投 粘液質 粘結 腸粘膜 粘度計 油粘土 粘体,粘着 粘土 粘り 粘度 粘液 粘る 粘性 粘り強い 増粘 粘り気 粘っこい 粘り勝ち 粘れる 粘質 粘い 粘強い 粘り腰 粘投 粘りけ 粘結 粘つく 粘着く 粘体 粘着質 粘着力 粘着剤 粘着性 紙粘土 粘土質 粘弾性 粘土層 粘土板 粘板岩 粘液質 粘度計 油粘土
U+7C99,粙,1,0,0,チュウ ジュ,,11,118,米 (こめへん),米由,,,
U+7C9A,粚,1,0,0,チ,,11,118,米 (こめへん),米㐌,,,
U+7C9B,粛,1,1,9,シュク,,11,118,米 (こめ),肀丿丷𠆣丨,自粛 厳粛 粛清 静粛 粛正 粛然 粛軍,自粛 厳粛 粛清 静粛 粛正 粛然 粛軍,自粛 厳粛 粛清 静粛 粛正 粛然 粛軍
U+7C9C,粜,1,0,0,チョウ,うりよね,11,118,米 (こめ),出米,,,
U+7C9D,粝,1,0,0,レイ,,11,118,米 (こめへん),米厉,,,
U+7C9E,粞,1,0,0,セイ サイ,,12,118,米 (こめへん),米西,,,
U+7C9F,粟,1,1,11,ゾク ショク ソク,あわ,12,118,米 (こめ),覀米,粟野 粟立つ 粟粒 粟餅 粟飯 粟玉 もち粟,粟野 粟粒 粟餅 粟飯 粟玉,粟野 粟立つ 粟粒 粟餅 粟飯 粟玉 もち粟
U+7CA0,粠,1,3,0,コウ,,12,118,米 (こめへん),米共,,,
U+7CA1,粡,1,2,12,トウ ズ,,12,118,米 (こめへん),米同,,,
U+7CA2,粢,1,2,12,シ セイ ザイ,しとぎ,12,118,米 (こめ),次米,,,
U+7CA3,粣,1,0,0,サク,,11,118,米 (こめへん),米册 米冊,,,
U+7CA4,粤,1,2,12,エツ オチ,ここに,12,118,米 (こめ),丿𡇒丂 丿冂𰉗人丂 丿冂米丂,,,
U+7CA5,粥,1,1,11,イク シュク ビ ミ,かゆ ひさぐ,12,118,米 (こめ),弓𥸲 弜米,茶粥 小豆粥 朝粥 白粥 芋粥 筒粥 乳粥 粥麺,中華粥 茶粥 小豆粥 朝粥 白粥 芋粥 筒粥 乳粥 粥麺,茶粥 小豆粥 朝粥 白粥 芋粥 筒粥 乳粥 粥麺 中華粥
U+7CA6,粦,1,4,0,リン,おにび,12,118,米 (こめ),米舛 𰉗夕𰀁 𰉗舛,,,
U+7CA7,粧,1,1,9,ショウ,,12,118,米 (こめへん),𰪩土 米庄,化粧 美粧 粧う 粧ひ 薬粧,化粧 化粧品 化粧水 化粧箱 雪化粧 化粧板 化粧室 化粧下 薄化粧 美粧 化粧筆 化粧法 香粧品 薬粧,化粧 美粧 粧う 粧ひ 薬粧 化粧品 化粧水 化粧箱 雪化粧 化粧板 化粧室 化粧下 薄化粧 化粧筆 化粧法 香粧品
U+7CA8,粨,1,2,12,ヘクトメートル,,12,118,米 (こめへん),米百,,,
U+7CA9,粩,1,0,0,,,12,118,米 (こめへん),米老,,,
U+7CAA,粪,1,0,0,,,12,118,米 (こめ),米共,,,
U+7CAB,粫,1,2,12,,うるち,12,118,米 (こめへん),米而,,,
U+7CAC,粬,1,0,0,,,12,118,米 (こめへん),米曲,,,
U+7CAD,粭,1,2,12,,すくも,12,118,米 (こめへん),米合,,,
U+7CAE,粮,1,2,12,リョウ,かて,13,118,米 (こめへん),米良,兵粮 粮米,兵粮 粮米,兵粮 粮米
U+7CAF,粯,1,0,0,カン ゲン,,13,118,米 (こめへん),米見,,,
U+7CB0,粰,1,0,0,フウ ブ フ,,13,118,米 (こめへん),米孚,,,
U+7CB1,粱,1,2,12,リョウ,あわ,13,118,米 (こめ),𱥻米,高粱,高粱,高粱
U+7CB2,粲,1,2,12,サン,いい,13,118,米 (こめ),𣦼米,,,
U+7CB3,粳,1,2,12,コウ キョウ,うるち,13,118,米 (こめへん),米更,粳米,粳米,粳米
U+7CB4,粴,1,0,0,キロメートル,,13,118,米 (こめへん),米里,,,
U+7CB5,粵,1,0,0,,,13,118,米 (こめ),丿囗釆丂 丿冂釆一丂 丿冂釆丂 𰃦釆亏,,,
U+7CB6,粶,1,4,0,ロク,はぜこめ,14,118,米 (こめへん),米录 米彔,,,
U+7CB7,粷,1,4,0,キク コク,,14,118,米 (こめへん),米匊,,,
U+7CB8,粸,1,0,0,キ ギ,,14,118,米 (こめへん),米其,,,
U+7CB9,粹,1,2,12,スイ サイ セ,いき,14,118,米 (こめへん),米卒,純粹,純粹,純粹
U+7CBA,粺,1,0,0,ハイ ベ ハ,,14,118,米 (こめへん),米卑,,,
U+7CBB,粻,1,0,0,チョウ トウ ジョウ,,14,118,米 (こめへん),米長,,,
U+7CBC,粼,1,3,0,リン,,14,118,米 (こめへん),粦巜,,,
U+7CBD,粽,1,2,12,ソウ ス,ちまき,14,118,米 (こめへん),米宗,,,
U+7CBE,精,1,1,5,セイ ショウ,,14,118,米 (こめへん),米青 米靑,精神 精度 精進 精力 精算 精製 精子 精米 精液 精通 精油 受精 精査 精肉 精細 授精 精巣 精選 精白 精機 無精 精舎 精気 不精 精読 精工 酒精 有精 夢精 精確 精練 精強 強精 精根 精兵 金精 精しい 精鉱 精検 精管 精麦 木精 精出す 精美 精器 精講 放精 精し 黄精 出精 精農 精英 造精 精粉 精留 精精 精虫 精良 精銅 採精 精かん 輸精 精好 精明 精母 精解,精神 精神的 精度 精神科 精進 精力 精算 精製 精子 精米 精力的 精液 精通 精油 精神病 精神力 受精 精査 精肉 精細 授精 精神性 精巣 精選 精肉店 精白 精機 無精 精舎 精気 不精 精読 精工 精米機 酒精 精製水 有精 出不精 精神史 夢精 精確 精白米 精練 精算機 精神上 精強 強精 精根 精算書 精兵 倍精度 金精 精鉱 精検 精管 精麦 木精 単精度 精美 筆無精 精器 精講 出無精 放精 黄精 出精 精米器 精算額 精農 精英 造精 精粉 精留 精精 精虫 精良 精銅 採精 輸精 精好 精進物 精明 精母 未精算 精解,精神 精度 精進 精力 精算 精子 精米 精通 精油 受精 精肉 精細 精巣 精選 精白 精機 無精 精気 不精 精読 精工 酒精 有精 精練 精強 強精 精根 精兵 金精 精しい 精管 精麦 木精 精出す 精美 精器 放精 精し 黄精 出精 精農 精英 精虫 精良 精かん 精好 精明 精母 精神的 精神科 精力的 精神病 精神力 精肉店 精米機 出不精 精白米 精算機 精神上 精算書 倍精度 単精度 筆無精 出無精 精米器 精進物 未精算
U+7CBF,粿,1,4,0,カ ゲ,,14,118,米 (こめへん),米果,,,
U+7CC0,糀,1,2,12,,こうじ,13,118,米 (こめへん),米花,,,
U+7CC1,糁,1,0,0,,,14,118,米 (こめへん),米参,,,
U+7CC2,糂,1,2,12,サン ジン,,15,118,米 (こめへん),米甚,,,
U+7CC3,糃,1,0,0,トウ ドウ,,15,118,米 (こめへん),米昜,,,
U+7CC4,糄,1,4,0,ヘン,ひめ,15,118,米 (こめへん),粐𠕁 米扁,,,
U+7CC5,糅,1,2,12,ジュウ ニュ,まじる かて かてる,15,118,米 (こめへん),米柔,,,
U+7CC6,糆,1,0,0,メン,,15,118,米 (こめへん),米面,,,
U+7CC7,糇,1,0,0,コウ ゴ,,15,118,米 (こめへん),米侯,,,
U+7CC8,糈,1,4,0,ショ,しらげよね かて,15,118,米 (こめへん),米胥,,,
U+7CC9,糉,1,0,0,ソウ ス,ちまき,15,118,米 (こめへん),米㚇 米凶儿夂,,,
U+7CCA,糊,1,1,11,コ ゴ コツ コチ,のり,15,118,米 (こめへん),䊀月 䊀⺝ 䊀⺼ 米胡,糊付け 模糊 血糊 糊化 糊塗 糊口 糊代 糊料 糊剤 糊づけ 糊粉,模糊 血糊 糊化 糊塗 糊口 糊代 糊料 糊剤 洗濯糊 糊粉,糊付け 模糊 血糊 糊化 糊塗 糊口 糊代 糊料 糊剤 糊づけ 糊粉 洗濯糊
U+7CCB,糋,1,0,0,セン,,15,118,米 (こめへん),米前,,,
U+7CCC,糌,1,0,0,サン,,15,118,米 (こめへん),米昝,,,
U+7CCD,糍,1,4,0,シ,,15,118,米 (こめへん),米兹 米茲,,,
U+7CCE,糎,1,1,11,センチ センチメートル,,15,118,米 (こめへん),米厘,,,
U+7CCF,糏,1,0,0,セツ ソツ セチ ソチ,,16,118,米 (こめへん),米屑,,,
U+7CD0,糐,1,0,0,フ,,16,118,米 (こめへん),米尃,,,
U+7CD1,糑,1,0,0,ダク ニャク デキ,,16,118,米 (こめへん),米弱,,,
U+7CD2,糒,1,2,12,ヒ ビ ハイ ベ,ほしいい,16,118,米 (こめへん),米𤰇,,,
U+7CD3,糓,1,0,0,コク,たなつもの,16,118,米 (こめへん),𣪊米,,,
U+7CD4,糔,1,0,0,シュウ ソウ シュ,,15,118,米 (こめへん),米蚤,,,
U+7CD5,糕,1,3,0,コウ,こなもち,16,118,米 (こめへん),米羔,,,
U+7CD6,糖,1,1,6,トウ,,16,118,米 (こめへん),米唐,砂糖 血糖 黒糖 糖質 糖度 糖分 糖類 果糖 乳糖 多糖 金平糖 糖化 無糖 液糖 製糖 ショ糖 粉砂糖 配糖 加糖 粉糖 糖衣 白糖 精糖 低糖 解糖 単糖 糖業 糖液 花林糖 金米糖 しょ糖 高糖 納糖 糖みつ 糖原 糖量,砂糖 血糖 黒糖 血糖値 糖質 糖度 糖分 糖類 黒砂糖 多糖類 果糖 低血糖 乳糖 多糖 高血糖 金平糖 糖化 氷砂糖 無糖 液糖 製糖 角砂糖 粉砂糖 配糖 加糖 配糖体 麦芽糖 粉糖 糖衣 白糖 精糖 低糖 解糖 単糖類 単糖 糖度計 糖業 糖液 解糖系 花林糖 有平糖 金米糖 赤砂糖 低糖質 高糖 希少糖 納糖 転化糖 糖原 糖量,血糖 黒糖 糖質 糖度 糖分 糖類 果糖 多糖 金平糖 糖化 無糖 液糖 製糖 ショ糖 配糖 加糖 粉糖 糖衣 白糖 精糖 低糖 解糖 単糖 糖業 糖液 花林糖 金米糖 しょ糖 高糖 糖みつ 糖原 糖量 多糖類 低血糖 高血糖 配糖体 麦芽糖 単糖類 糖度計 有平糖 低糖質 希少糖 転化糖
U+7CD7,糗,1,4,0,キュウ ク ショウ,いりごめ ほしいい,16,118,米 (こめへん),米臭,,,
U+7CD8,糘,1,2,12,,すくも,16,118,米 (こめへん),米家,,,
U+7CD9,糙,1,3,0,ソウ ゾウ,あらい くろごめ,16,118,米 (こめへん),米造 米辶吿,,,
