𬣚,讠口
𬣛,讠支
𬣜,讠毛
𬣝,讠匀
𬣞,讠㝉
𬣟,讠斗
𬣠,讠甘
𬣡,讠戋
𬣢,讠他
𬣣,讠主
𬣤,讠玄
𬣥,讠𠬢
𬣦,讠幼
𬣧,讠弗
𬣨,讠厊
𬣩,讠有
𬣪,讠岁
𬣫,讠团
𬣬,讠回
𬣭,讠当
𬣮,讠名
𬣯,讠任
𬣰,讠自
𬣱,讠州
𬣲,讠并
𬣳,讠艮
𬣴,讠迈
𬣵,讠达
𬣶,讠厏
𬣷,讠束
𬣸,讠旱
𬣹,讠足
𬣺,讠夅
𬣻,讠廷
𬣼,讠良
𬣽,讠连
𬣾,讠昔
𬣿,讠劳
𬤀,讠虎
𬤁,讠匋
𬤂,讠罙
𬤃,讠卷
𬤄,讠参
𬤅,讠亟
𬤆,讠贯
𬤇,讠垔
𬤈,讠带
𬤉,讠贵
𬤊,讠是
𬤋,讠怱
𬤌,讠臿
𬤍,讠皇
𬤎,讠宣
𬤏,讠度
𬤐,讠哥
𬤑,讠鬲
𬤒,讠盍
𬤓,讠耆
𬤔,讠盎
𬤕,讠𦐇
𬤖,讠辶军
𬤗,讠栾
𬤘,讠桼
𬤙,讠虖
𬤚,讠婴
𬤛,讠阎
𬤜,讠屠
𬤝,讠惠
𬤞,讠壹
𬤟,讠尞
𬤠,讠嵒
𬤡,讠奥
𬤢,讠尊
𬤣,讠敦
𬤤,讠曾
𬤥,讠巽
𬤦,讠遗
𬤧,讠𥈀
𬤨,讠喿
𬤩,讠疑
𬤪,讠遝
𬤫,讠豪
𬤬,讠㡭
𬤭,讠慧
𬤮,讠赞
𬤯,讠蹇
𬤰,讠雚
𬤱,讠魋 𫍷隹
𬤲,谷令
𬤳,谷侖
𬤴,谷頁
𬤵,士冖禾谷
𬤶,尺豆
𬤷,豆毕
𬤸,豆爫帚
𬤹,豈恣
𬤺,豐包
𬤻,豕乃
𬤼,凶豕
𬤽,豕丑
𬤾,𡉣豕
𬤿,豕吾
𬥀,豕君
𬥁,耳又豕 耳又𧰨 耳又𰀪㇁乀丿
𬥂,豕或
𬥃,邵豕
𬥄,豕聂
𬥅,䀠豕
𬥆,象奉
𬥇,省𦊽
𬥈,豸页
𬥉,豸𫤘
𬥊,豸𬜯
𬥋,豸里攵
𬥌,豸象
𬥍,豸毆 貙殳
𬥎,又貝
𬥏,貝分
𬥐,父貝
𬥑,凶貝
𬥒,尹貝
𬥓,貝半
𬥔,斤貝七
𬥕,貝𫤫
𬥖,貝𫭠
𬥗,貝坐
𬥘,貝告
𬥙,㓁員
𬥚,刜貝
𬥛,貝奇
𬥜,貝央彡
𬥝,帛貝
𬥞,貝参
𬥟,貝丱一八
𬥠,貳及
𬥡,歺斤貝
𬥢,貝爰
𬥣,貧危
𬥤,貝𫳇
𬥥,貝冢
𬥦,𠩺貝
𬥧,貝敏 𧶅攵
𬥨,貝殽
𬥩,員隺
𬥪,壴皮貝
𬥫,對貝
𬥬,貧文隹
𬥭,𧴧戠
𬥮,廿人𠮡貧
𬥯,貧從
𬥰,𬇊賏
𬥱,萑攵貝
𬥲,貝囊
𬥳,贝仓
𬥴,贝甘
𬥵,贝㐌
𬥶,贝皮
𬥷,贝争
𬥸,贝串
𬥹,贝舍
𬥺,贝匽
𬥻,贝耎
𬥼,贝耑
𬥽,贝侯
𬥾,贝监
𬥿,贝𠪨
𬦀,贝囊
𬦁,赤分
𬦂,赤艮
𬦃,𪜕赤
𬦄,赤覩 赭見
𬦅,走𠃓
𬦆,走专
𬦇,不走 㔻𤴓 𡉤龰
𬦈,走月
𬦉,走古
𬦊,走歺
𬦋,走氷
𬦌,走成
𬦍,走𫡓
𬦎,走𦣞
𬦏,走𫡆
𬦐,走𠯑
𬦑,走矣
𬦒,走朋 𬦈月
𬦓,走宗
𬦔,走𦍒
𬦕,走朏 𬦈出
𬦖,走軍
𬦗,起耒
𬦘,走巸 𬦎巳
𬦙,走𠦪
𬦚,走𬙜
𬦛,𧼀乇
𬦜,走益
𬦝,走𣇛
𬦞,走將
𬦟,走喪
𬦠,𧾷乃
𬦡,𧾷个
𬦢,𧾷门
𬦣,𧾷历
𬦤,𧾷牙
𬦥,𧾷贝
𬦦,𧾷爪
𬦧,𧾷仑
𬦨,𧾷叩
𬦩,𧾷刍
𬦪,𧾷召
𬦫,𧾷𠬤
𬦬,𧾷圪
𬦭,覀足
𬦮,𧾷耳
𬦯,𧾷夹
𬦰,𧾷百
𬦱,𧾷𠂢
𬦲,𧾷車
𬦳,𧾷豸
𬦴,𧾷𮰉
𬦵,𧾷张
𬦶,𧾷到
𬦷,𧾷艹化
𬦸,𧾷昆
𬦹,𧾷条
𬦺,𧾷广一巴
𬦻,𧾷贯
𬦼,𪜕足
𬦽,𧾷要
𬦾,𧾷览
𬦿,𧾷信
𬧀,𧾷将
𬧁,派足 𪡤龰
𬧂,𧾷宣
𬧃,𧾷𱅑
𬧄,𧾷貢
𬧅,𧾷尃
𬧆,𧾷眠
𬧇,𧾷浽
𬧈,足竝
𬧉,𧾷桑
𬧊,𧾷勒
𬧋,𧾷斬 𬦲斤
𬧌,𧾷彪 𨂜彡
𬧍,𧾷笛
𬧎,𧾷竟
𬧏,𧾷盖
𬧐,𧾷細
𬧑,𧾷辇
𬧒,𧾷品亏
𬧓,𧾷舜
𬧔,𧾷鲁
𬧕,𧾷解
𬧖,𧾷道
𬧗,𧾷糹妥
𬧘,𧾷榮
𬧙,𧾷魯
𬧚,𧾷颠 蹎页
𬧛,𧾷𬞕
𬧜,𲃧馬
𬧝,𧾷罌
𬧞,𧾷霸
𬧟,𧾷囊
𬧠,身乚
𬧡,身六
𬧢,身龙
𬧣,身曲
𬧤,身劳
𬧥,身岩
𬧦,身典
𬧧,身艹化
𬧨,身昆
𬧩,身国
𬧪,身刅木
𬧫,身急
𬧬,身益
𬧭,身衰
𬧮,身納
𬧯,身票
𬧰,身菊
𬧱,車比
𬧲,可車
𬧳,車电
𬧴,車氹 𰹈水
𬧵,車𫾦
𬧶,車𢼂
𬧷,車孟
𬧸,車奐
𬧹,車差
𬧺,車芻
𬧻,婁車
𬧼,車𠂤它
𬧽,車商
𬧾,雨田車
𬧿,車商牛
𬨀,車丮彳奔
𬨁,车毛
𬨂,车氏
𬨃,车𠬝
𬨄,车央
𬨅,车㞋
𬨆,巩车
𬨇,车亥
𬨈,车免
𬨉,车甸
𬨊,尾车
𬨋,壯车
𬨌,车卑
𬨍,车曷
𬨎,车酋
𬨏,车胥
𬨐,车鬼
𬨑,车桑
𬨒,车黄
𬨓,车巢
𬨔,车辟
𬨕,车疐
𬨖,辛乙
𬨗,未辛
𬨘,辛必
𬨙,辛弗
𬨚,厶司辛
𬨛,辛賴
𬨜,辶二
𬨝,辶夫
𬨞,辶攴
𬨟,辶分
𬨠,辶升
𬨡,辶册
𬨢,辶立
𬨣,辶永
𬨤,辶亘
𬨥,辶杀
𬨦,辶吞
𬨧,辶𫠩
𬨨,辶呙
𬨩,辶禿
𬨪,辶爫巾
𬨫,辶父大
𬨬,边尼
𬨭,辶匚羊
𬨮,辶東
𬨯,辶狛
𬨰,辶曶
𬨱,辶阻
𬨲,辶亟
𬨳,述幻
𬨴,辶苔
𬨵,近乏
𬨶,辶爫正
𬨷,辶食
𬨸,辶盈
𬨹,迨牛
𬨺,連上
𬨻,速亇
𬨼,𰺿刂 辶𫦂
𬨽,辶亻叀
𬨾,辶乘
𬨿,迷云
𬩀,还呂
𬩁,𨑤别
𬩂,辶𠦪
𬩃,辶彪
𬩄,乃遂
𬩅,辶渚
𬩆,辶淄
𬩇,边美
𬩈,辶𫱀
𬩉,速弗
𬩊,辶林𠂉乂
𬩋,述言
𬩌,𨒺𡆫
𬩍,辶多米
𬩎,辶祸
𬩏,氷速
𬩐,通出
𬩑,𨔷化 辶靴
𬩒,辶剸 𨖇刂
𬩓,𱤽速
𬩔,遇及
𬩕,過午
𬩖,辶當
𬩗,遄尤
𬩘,辶傳
𬩙,辶告羊
𬩚,辶䢅
𬩛,対逐
𬩜,辶疑
𬩝,辶𦭝冖夕
𬩞,辶艹𠂤殳
𬩟,過外
𬩠,遣欠
𬩡,辶⺼䍃
𬩢,辶扁立
𬩣,辶齊
𬩤,辶厲
𬩥,逐來
𬩦,辶艹庻
𬩧,過耒
𬩨,辶嘼
𬩩,辶及曼
𬩪,辶宀昚小
𬩫,辶𡶫貝
𬩬,辶𮫴
𬩭,造差
𬩮,辶壁
𬩯,辶鵣 速鳥
𬩰,連戈呈
𬩱,追堯
𬩲,近察
𬩳,力阝
𬩴,邑又
𬩵,中阝
𬩶,牛阝
𬩷,占阝
𬩸,申阝
𬩹,仨阝
𬩺,共邑
𬩻,杀阝
𬩼,𫥞阝
𬩽,寻阝
𬩾,来阝
𬩿,止土阝
𬪀,妟阝
𬪁,卵邑
𬪂,我阝
𬪃,寽阝
𬪄,那亇
𬪅,奉阝
𬪆,長阝
𬪇,或阝
𬪈,昆阝
𬪉,易阝
𬪊,𠰞阝
𬪋,茆阝
𬪌,昜阝
𬪍,贸阝
𬪎,𣐩阝
𬪏,亼米阝
𬪐,丷𣅆阝
𬪑,芯廾阝
𬪒,𪡒阝
𬪓,人𪜊酉阝
𬪔,梁阝
𬪕,昔⺝阝
𬪖,艹見丶阝
𬪗,睘阝
𬪘,雍阝
𬪙,稟阝
𬪚,䧹阝
𬪛,尾尘阝
𬪜,齊阝
𬪝,蔡阝
𬪞,𦤏火阝
𬪟,臱阝
𬪠,噩阝
𬪡,𱢬阝
𬪢,爻人良廾阝
𬪣,𫊣阝
𬪤,繁阝
𬪥,䍢日阝
𬪦,酉井
𬪧,酉区
𬪨,酉戋
𬪩,酉农
𬪪,酉酉
𬪫,酉间
𬪬,酉辛
𬪭,酉垔
𬪮,酉研
𬪯,酉览
𬪰,㲋酉
𬪱,酉屋
𬪲,酉充皿
𬪳,酉𫹔
𬪴,酉舌火
𬪵,浩酉
𬪶,酉亡𱼀壬
𬪷,酉五泉
𬪸,酉照
𬪹,𭯍丅𠃍酉
𬪺,釆广
𬪻,釆去
𬪼,重夕
𬪽,重亇
𬪾,重厄
𬪿,亞厘
𬫀,野圭
𬫁,赤𠂉乂厘
𬫂,金历
𬫃,金王
𬫄,金片
𬫅,亻卩金
𬫆,金叐 金干又
𬫇,金弍
𬫈,叩金
𬫉,金用
𬫊,金仟
𬫋,金丿反
𬫌,金氐
𬫍,金戎
𬫎,土刃金
𬫏,金旨
𬫐,金尗
𬫑,金行
𬫒,金龹
𬫓,釹子 金好
𬫔,圽金
𬫕,金杉
𬫖,金二且
𬫗,金芆
𬫘,金山欠
𬫙,金甹
𬫚,金呙
𬫛,金作
𬫜,亻叩金
𬫝,金庄 金庒
𬫞,金灷
𬫟,金灵
𬫠,金呇
𬫡,金亟
𬫢,金盂
𬫣,金𫻩
𬫤,金𱺵
𬫥,金季
𬫦,金命
𬫧,示勹丿金
𬫨,炎金
𬫩,金底
𬫪,金玄巾
𬫫,金㐭
𬫬,金孓皿
𬫭,金厘
𬫮,金廿丨月
𬫯,金茂
𬫰,金卝付
𬫱,金瓮
𬫲,金斿
𬫳,金泰
𬫴,金大𣌢
𬫵,金素
𬫶,金倝
𬫷,鋠口 金唇
𬫸,金𬙜
𬫹,金𭯍
𬫺,金候
𬫻,金釜
𬫼,𠫓月釠
𬫽,金旅
𬫾,金𭆞
𬫿,金戛
𬬀,金崗
𬬁,金犁
𬬂,金笠
𬬃,錦亇
𬬄,金寄
𬬅,金壹
𬬆,車又土金
𬬇,𮷛金
𬬈,金芴木
𬬉,金𠷰
𬬊,金然
𬬋,金嗇
𬬌,錢本
𬬍,金楊
𬬎,金園
𬬏,鉬易 金睗
𬬐,鍾方
𬬑,金雍
𬬒,金𬥁
𬬓,金碧
𬬔,金疑
𬬕,金罒𠀎𧘇
𬬖,𨪈斗 金魁
𬬗,金盡
𬬘,𠫓罒⺼金㇈乂
𬬙,金蔣
𬬚,金膚
𬬛,金盤
𬬜,歯殳金
𬬝,金爫𥄲乂
𬬞,金𫂐
𬬟,金㐭泉
𬬠,金彌
𬬡,金薫 金薰
𬬢,金㠯コ又㠯帀
𬬣,金被風
𬬤,金囂
𬬥,金囊
𬬦,金戀
𬬧,钅干
𬬨,钅亏
𬬩,钅弋
𬬪,钅口
𬬫,钅比
𬬬,钅韦
𬬭,钅仑
𬬮,钅长
𬬯,钅壬
𬬰,钅仓
𬬱,钅斤
𬬲,钅爪
𬬳,钅𠂔
𬬴,钅夭
𬬵,钅冘
𬬶,钅为
𬬷,钅石
𬬸,钅术
𬬹,钅申
𬬺,钅且
𬬻,钅卢
𬬼,钅业
𬬽,钅乍
𬬾,钅宁
𬬿,钅召
𬭀,钅台
𬭁,钅母
𬭂,钅弘
𬭃,钅㔻
𬭄,钅西
𬭅,钅后
𬭆,钅朵
𬭇,钅会
𬭈,钅宅
𬭉,钅齐
𬭊,钅杜
𬭋,钅戒
𬭌,钅吴
𬭍,钅旱
𬭎,钅宏
𬭏,钅阳
𬭐,钅矣
𬭑,钅事
𬭒,钅艹冗
𬭓,钅典
𬭔,钅齿
𬭕,钅周
𬭖,钅朋 钥月
𬭗,钅委
𬭘,钅舍
𬭙,钅单
𬭚,钅享
𬭛,钅波
𬭜,钅戾
𬭝,钅参
𬭞,钅耷
𬭟,钅奏
𬭠,钅查
𬭡,钅苕
𬭢,钅贵
𬭣,钅泉
𬭤,钅侯
𬭥,钅怱
𬭦,钅辱
𬭧,钅眗 钼句
𬭨,钅追
𬭩,钅翁
𬭪,钅害
𬭫,钅展
𬭬,钅彗
𬭭,钅戚
𬭮,钅𬜯
𬭯,钅敝
𬭰,钅寅
𬭱,钅𬉸心
𬭲,钅巢
𬭳,钅喜
𬭴,钅絜
𬭵,钅彭
𬭶,钅黑
𬭷,钅牚
𬭸,钅粦
𬭹,钅𰭢
𬭺,镖刂 钅剽
𬭻,钅敫
𬭼,钅遂
𬭽,钅辟
𬭾,钅算
𬭿,钅𮂱旨
𬮀,钅興
𬮁,钅薄
𬮂,钅𦥑同冖贝
𬮃,钅纂
𬮄,镸乔
𬮅,門力
𬮆,門也
𬮇,門犬
𬮈,門𱼀
𬮉,門出
𬮊,門夾
𬮋,門犭𠂉乂
𬮌,㪯門
𬮍,門洪
𬮎,美門
𬮏,門射
𬮐,門旅
𬮑,門書
𬮒,門密
𬮓,門棘
𬮔,柬𬮈
𬮕,門煙
𬮖,門漣
𬮗,門膚
𬮘,门人
𬮙,门万 闩勹
𬮚,门工 闩丄
𬮛,门上
𬮜,门天 闩大
𬮝,门犬
𬮞,门今
𬮟,门火
𬮠,门可
𬮡,门外
𬮢,门共
𬮣,门匡
𬮤,门合
𬮥,门人从
𬮦,巾关 门关
𬮧,门汒
𬮨,门赤
𬮩,门系
𬮪,门沙
𬮫,𫔭午
𬮬,门青
𬮭,门规
𬮮,门奇
𬮯,门卦
𬮰,门阿
𬮱,门垔
𬮲,门要
𬮳,门品 问吅
𬮴,门音
𬮵,门限
𬮶,𫔭希
𬮷,门𱑏
𬮸,门童
𬮹,门登
𬮺,阝马
𬮻,阝乌
𬮼,阝欠
𬮽,阝𠃋丿乚丶
𬮾,阝丘
𬮿,阝岂
𬯀,阝齐
𬯁,阝辛
𬯂,阝言
𬯃,阝㳄
𬯄,阝左土
𬯅,阝匚夹
𬯆,阝易
𬯇,阝𭎊
𬯈,阜匋
𬯉,阝金
𬯊,阝参
𬯋,阝甚
𬯌,阝春
𬯍,阝小𫜹小
𬯎,阝贵
𬯏,阝泉
𬯐,阝荑
𬯑,阝倍
𬯒,阝䍃
𬯓,阝㣇又
𬯔,阝東土
𬯕,阝畢
𬯖,阝酓
𬯗,阝悤
𬯘,阝參
𬯙,阝𤔔
𬯚,阝奠
𬯛,阝户丏犬
𬯜,阿芮
𬯝,阝𢛲
𬯞,阝夕甾又
𬯟,阝聿口攵
𬯠,阝宀𱼀龴示
𬯡,阝蔡
𬯢,阝酉𰫝
𬯣,阿曾
𬯤,阝𮅙山
𬯥,阝萬田
𬯦,阝𬙩
𬯧,阝彝
𬯨,阝䜌
𬯩,阿賴
𬯪,隹止
𬯫,隹冖土
𬯬,光隹
𬯭,隹𰅱
𬯮,𪩡隹
𬯯,者隹
𬯰,隻礼
𬯱,隺告
𬯲,芻隺
𬯳,隺眞
𬯴,隹𢜐
𬯵,賏隹
𬯶,𦥑辛隹
𬯷,差雐
𬯸,雨丸
𬯹,雨殳
𬯺,雨予
𬯻,雨市
𬯼,雨利
𬯽,雨𬇚
𬯾,雨枝
𬯿,雨明
𬰀,雨泡
𬰁,雨斉
𬰂,雨法
𬰃,雨沫
𬰄,雨頁
𬰅,雨俞
𬰆,雨浄
𬰇,雨矛文
𬰈,雨時
𬰉,雨田艮
𬰊,雨這
𬰋,雨琳
𬰌,雨創
𬰍,雨㜀
𬰎,雲重
𬰏,雨衣冏
𬰐,雨𥺀
𬰑,霝示
𬰒,雨㝬
𬰓,雨察
𬰔,雨隠
𬰕,雨䩻
𬰖,霓夢
𬰗,青巧
𬰘,青丘
𬰙,非𫜹
𬰚,非立
𬰛,召非
𬰜,吾非
𬰝,般非
𬰞,非務
𬰟,廌非
𬰠,末面
𬰡,面罗
𬰢,密面
𬰣,渐面
𬰤,革纣
𬰥,革两
𬰦,革固
𬰧,革㒸
𬰨,革雲
𬰩,革菊
𬰪,韋帀
𬰫,𢦏韋
𬰬,韋𠧗
𬰭,韋吊
𬰮,韋爫皿
𬰯,韋壽
𬰰,韋襄
𬰱,韦干
𬰲,韦风
𬰳,韦占
𬰴,韦付
𬰵,韦曷
𬰶,韦惠
𬰷,韦詹
𬰸,林缶冖韦
𬰹,音由
𬰺,音业
𬰻,音禾
𬰼,音刀日
𬰽,攸音
𬰾,音龠
𬰿,刀頁
𬱀,于頁
𬱁,永頁
𬱂,必頁
𬱃,名頁
𬱄,頃永
𬱅,𰀾頁
𬱆,克頁
𬱇,分土頁
𬱈,回又頁
𬱉,日尹頁
𬱊,甘水頁
𬱋,劵一頁
𬱌,日君頁
𬱍,順於
𬱎,頂倍
𬱏,立隹頁
𬱐,正眔頁
𬱑,吅宁吅頁
𬱒,頁𠓗
𬱓,九页
𬱔,尤页
𬱕,⺈又页
𬱖,由页
𬱗,占页
𬱘,斥页
𬱙,半页
𬱚,必页
𬱛,页页
𬱜,耒页
𬱝,㫐页
𬱞,吅页
𬱟,危页
𬱠,舌页
𬱡,朶页
𬱢,军页
𬱣,山人𪜊页
𬱤,𠯑页
𬱥,甬页
𬱦,其页
𬱧,页支木
𬱨,大电页
𬱩,回又页
𬱪,阜页
𬱫,定页
𬱬,厶大彡页
𬱭,革页
𬱮,幽页
𬱯,首页
𬱰,彡否页
𬱱,善页
𬱲,白穴方页
𬱳,龠页
𬱴,風重
𬱵,风韦
𬱶,__几二幻
𬱷,风夬
𬱸,风戉
𬱹,__几二北
𬱺,夗风
𬱻,立𲋄
𬱼,山己风
𬱽,风𭻾
𬱾,风林
𬱿,风或
𬲀,风忽
𬲁,__几二南
𬲂,__几二俞
𬲃,𲋄素
𬲄,__几二容
𬲅,风尞
𬲆,风矞
𬲇,愈𲋄
𬲈,𲋄興
𬲉,飞白
𬲊,悲𠃧
𬲋,飠夫
𬲌,飠帀
𬲍,飠分
𬲎,飠毛
𬲏,𢦏食
𬲐,飠成
𬲑,食旭 飠旭
𬲒,飠𠤕
𬲓,飠攸
𬲔,飠吝
𬲕,斩食
𬲖,食丱一八
𬲗,飠耍
𬲘,飠要
𬲙,飠𬙬
𬲚,飠戛
𬲛,𱃪斤 飠斯
𬲜,飠牚
𬲝,飠尊
𬲞,𩚔某 飠媒
𬲟,食𬐧
𬲠,飠愈
𬲡,飠𠃍𠃍𦊁心
𬲢,飠𡗉 饒多
𬲣,飠𣃍
𬲤,飠止土山串又
𬲥,饣卜
𬲦,饣人
𬲧,饣亏
𬲨,饣于
𬲩,饣厄
𬲪,饣从
𬲫,饣占
𬲬,饣只
𬲭,饣且
𬲮,饣氐
𬲯,饣句
𬲰,饣𠂉𠃓
𬲱,饣它
𬲲,饣宁
𬲳,饣𠬤
𬲴,饣山口
𬲵,饣勹殳
𬲶,饣齐
𬲷,饣艮
𬲸,饣过
𬲹,饣艹亡
𬲺,饣孚
𬲻,饣弟
𬲼,饣奄
𬲽,饣其
𬲾,饣固
𬲿,饣岩
𬳀,饣勹吉
𬳁,饣肴
𬳂,饣叕
𬳃,饣畐
𬳄,饣南
𬳅,饣左⺝
𬳆,饣衍
𬳇,饣宣
𬳈,饣𠳋
𬳉,饣𦐇
𬳊,饣舀
𬳋,饣息
𬳌,饣臭
𬳍,饣唐
𬳎,饣戛
𬳏,饣𬜯
𬳐,饣崇
𬳑,饣景
𬳒,饣登
𬳓,饣雍
𬳔,饣麽
𬳕,首竹
𬳖,首仰
𬳗,甫首
𬳘,首肖
𬳙,首庙
𬳚,首捉
𬳛,首数
𬳜,香歹
𬳝,豖香
𬳞,香宛
𬳟,香贲
𬳠,秋香
𬳡,香𡘤
𬳢,射香
𬳣,香旁
𬳤,香匿
𬳥,香鳥
𬳦,香貪
𬳧,鄉香
𬳨,馬𫜹
𬳩,馬攴
𬳪,尹馬
𬳫,馬劦
𬳬,馬更
𬳭,岡馬
𬳮,馬京
𬳯,馬参
𬳰,馬盗
𬳱,馬貴
𬳲,馬羼
𬳳,马风
𬳴,马平
𬳵,马丕
𬳶,马冋
𬳷,马瓜
𬳸,𰃮马
𬳹,马夸
𬳺,马吏
𬳻,马匡
𬳼,马有
𬳽,马先
𬳾,马多
𬳿,马余
𬴀,马良
𬴁,马岸
𬴂,马非
𬴃,马砉
𬴄,马星
𬴅,马旁
𬴆,马堇
𬴇,马束夫
𬴈,马戚
𬴉,马尞
𬴊,马粦
𬴋,马𢧜
𬴌,马蒙
𬴍,𫠋灬 马麃
𬴎,马橐
𬴏,马蹇
𬴐,马雚
𬴑,弄骨
𬴒,骨谷
𬴓,篤骨
𬴔,丶𠮛冖兄
𬴕,高𡴯
𬴖,亠〢二冖口老
𬴗,髙考
𬴘,亠〢二口〢二丅 亠〢二冖𮯰二丨
𬴙,昇高
𬴚,高宗
𬴛,𠮛冋曻
𬴜,𬴘不
𬴝,高堯
𬴞,高䟫
𬴟,高筆
𬴠,𬴘亘
𬴡,𬴘成
𬴢,𬴘者
𬴣,𬴘禺
𬴤,𬴘奠
𬴥,𬴘虫虫
𬴦,𬴘𭤨呈
𬴧,髟开
𬴨,髟尧
𬴩,髟农
𬴪,髟宋
𬴫,髟林
𬴬,髟尙
𬴭,髟独
𬴮,髟眉
𬴯,髟廉
𬴰,鬥岡
𬴱,鬥蔑
𬴲,鬲又
𬴳,一吅𦉰丨
𬴴,𠮛冂儿丅司 鬲司
𬴵,鬲火又
𬴶,鬲辰
𬴷,相鬲
𬴸,𩰲土干
𬴹,𩰲采
𬴺,𩰲米巳
𬴻,𩰲米享
𬴼,𩰲量匕
𬴽,鬼七
𬴾,甶儿上
𬴿,鬼耳
𬵀,甶儿車
𬵁,魚丂
𬵂,魚卜
𬵃,魚大
𬵄,丸魚
𬵅,日魚
𬵆,魚水
𬵇,魚戊
𬵈,魚囙
𬵉,魚皿
𬵊,魚𡭗
𬵋,汀魚
𬵌,魚氷
𬵍,魚地
𬵎,魚𡆫
𬵏,魚舌
𬵐,魚庄
𬵑,魚辺
𬵒,魚車
𬵓,魚串
𬵔,魚足
𬵕,魚佗
𬵖,魚矣
𬵗,魚雨
𬵘,魚__芁二
𬵙,甶儿魚
𬵚,魚竺
𬵛,魚庚
𬵜,魚要
𬵝,魚毘
𬵞,魚𣶒
𬵟,魚度
𬵠,魚索
𬵡,魚素
𬵢,魚烕
𬵣,魚䓁
𬵤,魚接
𬵥,魚崑
𬵦,魚莆
𬵧,魚帷
𬵨,魚密
𬵩,魚翏
𬵪,魚惠
𬵫,魚田艹一八
𬵬,魚閑
𬵭,魚筓
𬵮,魚達
𬵯,魚辶𮥴
𬵰,魚跳
𬵱,魚氵玆 魚泫玄
𬵲,魚天鬼
𬵳,魚夢
𬵴,魚卝烝
𬵵,魚豪
𬵶,魚敷 𩺹攵
𬵷,魚冀
𬵸,魚蕚
𬵹,魚褱
𬵺,魚皀旡耳
𬵻,魚歸
𬵼,丿𠄌冈コ卝吕魚
𬵽,魚顚
𬵾,魚簳
𬵿,魚蘭
𬶀,鱼刂
𬶁,鱼人
𬶂,鱼土
𬶃,鱼大
𬶄,鱼勺
𬶅,鱼牙
𬶆,鱼丰
𬶇,鱼介
𬶈,鱼月
𬶉,鱼午
𬶊,鱼𠀕
𬶋,鱼句
𬶌,鱼代
𬶍,鱼它
𬶎,鱼节
𬶏,鱼危
𬶐,鱼兆
𬶑,鱼达
𬶒,鱼岑
𬶓,鱼廷
𬶔,鱼告
𬶕,鱼弟
𬶖,鱼奄
𬶗,鱼劳
𬶘,鱼昴
𬶙,鱼受
𬶚,𬶈𠬝 鱼服
𬶛,鱼单
𬶜,鱼咅
𬶝,鱼宛
𬶞,𲍌月 鱼胡
𬶟,鱼剌
𬶠,鱼柬
𬶡,鱼毒
𬶢,鱼星
𬶣,鱼差
𬶤,鱼帝
𬶥,鱼弯
𬶦,鱼斿
𬶧,鱼柔
𬶨,既鱼
𬶩,鱼晏
𬶪,鱼逆
𬶫,鱼黄
𬶬,鱼虚
𬶭,鱼祭
𬶮,鱼喜
𬶯,鱼菓
𬶰,鱼掌
𬶱,鱼景
𬶲,鱼象
𬶳,鱼鲁
𬶴,鱼普
𬶵,鱼睘
𬶶,鱼廉
𬶷,鳏欠 鱼𣣴
𬶸,鱼韯
𬶹,鱼耨
𬶺,鱼雚
𬶻,鱼霸
𬶼,了鳥
𬶽,鳥廾
𬶾,鳥寸
𬶿,弓鳥
𬷀,鳥友
𬷁,戈鳥
𬷂,乂十鳥
𬷃,片鳥
𬷄,斗鳥
𬷅,鳥央
𬷆,鳥冉
𬷇,冉鳥
𬷈,代鳥
𬷉,亻䲨
𬷊,鳥瓜
𬷋,鳥宁
𬷌,宁鳥
𬷍,鳥同
𬷎,后鳥
𬷏,人止鳥
𬷐,鳥衣
𬷑,女鳴 如鳥
𬷒,叒鳥
𬷓,鳥豕
𬷔,镸鳥
𬷕,甫鸟
𬷖,免鳥
𬷗,亻主鳥
𬷘,彳壬鳥
𬷙,沙鳥
𬷚,宏鳥
𬷛,亠业鳥 丶亚鳥
𬷜,鳥武
𬷝,奈鳥
𬷞,林鳥
𬷟,鳥戔
𬷠,𱼀木鳥
𬷡,官鳥
𬷢,頁鳥
𬷣,鳥風
𬷤,𤔄鳥
𬷥,鳥凡臼
𬷦,亰鳥
𬷧,方皿鳥
𬷨,辰寸鳥
𬷩,隻鳥
𬷪,鳥丿二丨臼
𬷫,神鳥
𬷬,家鳥
𬷭,娥鳥
𬷮,埶鳥
𬷯,淮鳥
𬷰,鳥巢
𬷱,斑鳥
𬷲,越鳥
𬷳,姄日鳥
𬷴,愈鳥
𬷵,新鳥
𬷶,㐭禾鳥
𬷷,榮鳥
𬷸,鳥餒
𬷹,蕉鳥
𬷺,角鷹
𬷻,鸟乚
𬷼,儿鸟
𬷽,鸟了
𬷾,工鸟
𬷿,鸟从
𬸀,文鸟
𬸁,瓦鸟
𬸂,可鸟
𬸃,玉鸟
𬸄,龙鸟
𬸅,刍鸟
𬸆,生鸟
𬸇,力鸣 加鸟
𬸈,至鸟
𬸉,巩鸟
𬸊,任鸟
𬸋,牝鸟
𬸌,杀鸟
𬸍,寿鸟
𬸎,利鸟
𬸏,良鸟
𬸐,广木鸟
𬸑,兑鸟
𬸒,鸟其
𬸓,兓鸟
𬸔,松鸟
𬸕,𲂻鸟
𬸖,炎鸟
𬸗,隶鸟
𬸘,匽鸟
𬸙,眇鸟
𬸚,狱鸟
